id,date,place,tweet,language,hashtags,user_id,username,name,nlikes,nreplies,nretweets,geo
913156312728555520,2017-09-27 22:40:05,,@ivandedavid @BBC100women Bye siga Llorando,es,[],57867652,VMLEIVA,VICTOR,25,3,1,
913156225323454464,2017-09-27 22:39:44,,Launching inaugural meeting of @100WomenSGT tonight so excited 110 strong #100Women,en,['100women'],870374473,Catherine__Daw,Catherine Daw,0,0,0,
913153753867571202,2017-09-27 22:29:55,,Super proud that my cousin Fiona Crack is Editor of the brilliant BBC #100Women series - excited to see what they come up with @amyjccuddy  https://t.co/oMyNS3DpON,en,['100women'],1446556308,KirstyMCollins,Kirsty Collins 😷,2,0,1,
913152608919015424,2017-09-27 22:25:22,,Too many but here's several brilliant women I know @BBC100women - @kirstinferguson @sammostyn @Jan_Gooding @IlonaKickbusch @cindygallop  https://t.co/jGB0STDhKP,en,[],1446556308,KirstyMCollins,Kirsty Collins 😷,4,1,1,
913150275862511616,2017-09-27 22:16:05,,@BBC100women @MominaMustehsan Congrats!,en,[],891177990,Ice007B,ice007,1,0,0,
913148652511735808,2017-09-27 22:09:38,,"@VMLEIVA @BBC100women Estas enfermo de fanatismo y con gente imparcial, incoherente y sin juicio no se puede discutir.  https://t.co/gxsoNAAJWo",es,[],1608419156,ivandedavid,DonViajador,2,1,0,
913148322122215426,2017-09-27 22:08:20,,@ivandedavid @BBC100women Siga llorando,es,[],57867652,VMLEIVA,VICTOR,12,1,0,
913148230166249473,2017-09-27 22:07:58,,@VMLEIVA @BBC100women No te equivoques que no siento ni padezco por esta señora como tu por los de derecha.,es,[],1608419156,ivandedavid,DonViajador,3,4,0,
913147978797473794,2017-09-27 22:06:58,,@BBC100women La habrán confundido??,es,[],1499843792,segbruce,Sara,4,0,0,
913147698106322945,2017-09-27 22:05:51,,@BBC100women @MominaMustehsan 100 inflential women of 2017... boht influence he behn ap ka. Mubarak,en,[],876588873102577665,UsamaSohailButt,usama sohail butt,0,0,0,
913147677700952064,2017-09-27 22:05:46,,@ivandedavid @BBC100women Siga llorando  https://t.co/ASweoUDBhe,es,[],57867652,VMLEIVA,VICTOR,20,1,0,
913147170525728768,2017-09-27 22:03:45,,@BBC100women   https://t.co/7kqKSPOdqj,und,[],57867652,VMLEIVA,VICTOR,3,0,1,
913146574817120262,2017-09-27 22:01:23,"{'type': 'Point', 'coordinates': [-33.4569, -70.6483]}",#100women es ahora una tendencia en Chile   https://t.co/E9uOcbBM75  https://t.co/1kjWkTzRND,es,['100women'],211677235,TrendsChile,Trendsmap Chile,0,0,0,
913146257341685762,2017-09-27 22:00:07,,@Sarahlee70 @Muzamil3048 @BBC100women @MominaMustehsan Well every legend starts as an amateur. She might be one. Who know XD,en,[],812006910207676416,Alira2a,Raza 🇵🇰,2,0,0,
913144912463491078,2017-09-27 21:54:47,,@Sr_Jaisenberg @BBC100women @tere_marinovic WHAAT??!!!,en,[],845300094626869249,humanoide_gtr,Humanoide 🎸🇨🇱,0,0,0,
913142175893999616,2017-09-27 21:43:54,,@BBCRosAtkins I'm assuming one simple idea for the @BBC100women challenge might be equal pay at the BBC? Just saying... 😁,en,[],106131826,AGM1966,Moffattini 💙,0,0,0,
913140286146142208,2017-09-27 21:36:24,,BBC'nin ödüllü 100 Kadın haber sezonu başlıyor.  Kadınlar bir haftada dünyayı değiştirebilir mi? #100women  https://t.co/G1Jz7DbaFY,tr,['100women'],22475139,bbcturkce,BBC News Türkçe,48,1,12,
913140068147228672,2017-09-27 21:35:32,,"Pakistani engineer, mathematician and musician @MominaMustehsan is on this year's #100Women list. Find out more here  https://t.co/gQ8m2n5kfr",en,['100women'],2926441171,TanzilaZal,Tanzeela,4,0,1,
913138934871453697,2017-09-27 21:31:02,,@BBC100women Central Bank of Chile  https://t.co/Z8AkVZ3Wda,en,[],2923417666,Cdvb2008,Cdvb2002,4,0,2,
913138663789297664,2017-09-27 21:29:57,,"@Sr_Jaisenberg @BBC100women @tere_marinovic Yes, you are right! We can say,... she is a innate leader 👊 #Respect",en,['respect'],1537121744,macarenasaav,Macka 🦊,0,0,0,
913138173831729158,2017-09-27 21:28:00,,Gonzalo Fuenzalida @fuenzalidaRn le va a pedir explicaciones a la BBC de por qué eligió a Michelle Bachelet en la #100Women list?,es,['100women'],877562236071534593,nemesioelmeme,Nemesio,3,1,3,
913138121025388545,2017-09-27 21:27:47,,"@BBC100women I think if more schools do club only for girls that want to play football, it will help they confident.",en,[],285053942,Olorunnibe,Grace London,0,0,0,
913137813255856128,2017-09-27 21:26:34,"{'type': 'Point', 'coordinates': [-33.4569, -70.6483]}","BBC 100 Women, @bbc100women es ahora una tendencia en Chile   https://t.co/WLpHEloDYE  https://t.co/5QpfvzV6r7",es,[],211677235,TrendsChile,Trendsmap Chile,0,0,0,
913137482883006465,2017-09-27 21:25:15,,Can't even begin to describe what's terribly wrong here. @BBC100women at least respect our intelligence if nothing else. @MominaMustehsan  https://t.co/aGDyZC6YrF,en,[],259682279,AliRajaDemocrat,Ali Raja,1,0,1,
913137298388250625,2017-09-27 21:24:31,,@BBC100women   https://t.co/l6x75nvoq0,und,[],2923417666,Cdvb2008,Cdvb2002,2,0,0,
913135820986560513,2017-09-27 21:18:39,,Inspired by these groundbreaking leaders! #100Women  https://t.co/MFjDwA3Y2U,en,['100women'],2340700950,MayaAjmera,Maya Ajmera,4,0,2,
913135817618595848,2017-09-27 21:18:38,,@BBC100women @MominaMustehsan @MominaMustehsan teaches by example WHY everyone should hire a PR consultant &amp; that too a good1 Don't be a miser when it comes to promotions,en,[],259682279,AliRajaDemocrat,Ali Raja,2,0,0,
913134443728162816,2017-09-27 21:13:11,,@BBC100women Secondary school. It looks like I had a mission to prove to boys girls can play football.,en,[],285053942,Olorunnibe,Grace London,0,1,0,
913134066937016320,2017-09-27 21:11:41,,"@BBC100women Hello I am a woman, when I was growing up I was the only girl that knows how to play football from Primary school-",en,[],285053942,Olorunnibe,Grace London,0,1,0,
913134057382449158,2017-09-27 21:11:39,,"@Sr_Jaisenberg @BBC100women @tere_marinovic And also, she's a beautiful woman, fights for the animals rights, she is an important journalist, she has credibility and we respect her 😂😂😂",en,[],1537121744,macarenasaav,Macka 🦊,2,1,0,
913133827274313728,2017-09-27 21:10:44,,@MagicalKenya @goplacesdigital @CNNTravel @BBC100women @SerenaHotel @RadissonBlu @RadissonBluNBO @vmuyanga  https://t.co/tzSPpQvjGa,und,[],796924644716445696,Africatravelch2,Africatravelchat Africa Travel Chat,7,0,1,
913132785703034880,2017-09-27 21:06:35,,@BBC100women I wonder how she got there because it seems to me that you haven't check all the data.  https://t.co/lXNLBnpDne,en,[],1608419156,ivandedavid,DonViajador,9,7,4,
913131806500769792,2017-09-27 21:02:42,,@Sarahlee70 @BBC100women @MominaMustehsan I object :)  Ws teasing u doctor 😜 Waise i didnt find her huge in music also,en,[],94035513,tamseel_ahmed,Tamseel Usafzai 🇱🇾,2,0,0,
913131478539735042,2017-09-27 21:01:24,,Indonesian Minister of Maritime Affairs &amp; Fisheries @susipudjiastuti is on this years @BBC100women 💪#teamlead  https://t.co/ftOTdJONHM,en,['teamlead'],348748850,sdeave,Sam Deave,249,13,200,
913130870206287873,2017-09-27 20:58:59,,@Sarahlee70 @BBC100women @MominaMustehsan Doctor jealous na ho  But honestly KHAKI KA KAMAL HAI :)  Chunni ankhain aur niklay hue teeth ??,ht,[],94035513,tamseel_ahmed,Tamseel Usafzai 🇱🇾,4,1,0,
913130798269829124,2017-09-27 20:58:42,,BBC 100 women campaign...like they care given the pay gap! You're part of the problem BBC! #100women #bbc,en,"['100women', 'bbc']",86504592,MadeInEssex,CMDR SEWELL,0,0,0,
913130313764818944,2017-09-27 20:56:46,,Congrats to our #KenyanWIT #mkte2017 @MagicalKenya #africatravelchat #worldtourismday @goplacesdigital @CNNTravel @BBC100women @SerenaHotel  https://t.co/CvSHjhTCLz,en,"['kenyanwit', 'mkte2017', 'africatravelchat', 'worldtourismday']",715625542066655233,ToursAryan,Africatravelchat,3,0,0,
913130313454407680,2017-09-27 20:56:46,,Congrats to our #KenyanWIT #mkte2017 @MagicalKenya #africatravelchat #worldtourismday @goplacesdigital @CNNTravel @BBC100women @SerenaHotel  https://t.co/DQdtuQmHBA,en,"['kenyanwit', 'mkte2017', 'africatravelchat', 'worldtourismday']",796924644716445696,Africatravelch2,Africatravelchat Africa Travel Chat,19,1,4,
913128118369574912,2017-09-27 20:48:03,,@BBC100women @MominaMustehsan Congratulations also in advance for hitting 100 million views on YouTube for Afreen Afreen soon. You deserve it,en,[],422918567,Moon2Rise,Syd Moon,0,0,0,
913127771983007745,2017-09-27 20:46:40,,"Great move by @BBC to only half fill its #100Women list, to encourage others to join the wall of fame. #Women &gt;  https://t.co/wou2aTeXPd",en,"['100women', 'women']",3068750866,ByYourSideUK,By Your Side,0,0,0,
913126964843728897,2017-09-27 20:43:28,,@BBC100women @MominaMustehsan 🎉👏🏼👏🏼👏🏼@MominaMustehsan,und,[],1462298509,silenceoforome,BTH,0,0,0,
913126901878845440,2017-09-27 20:43:13,,@BBC100women @MominaMustehsan Mashallah mubarak ho,in,[],1734151909,aneelashraf,Aneel Muhamad Ashraf,0,0,0,
913126880433233920,2017-09-27 20:43:08,,@Sarahlee70 @Muzamil3048 @BBC100women @MominaMustehsan She is graduated with double majors in biomedical engineering and applied maths with scholarship i think. Anyway it is still an achievement considering the list is from whole world. Congrats @MominaMustehsan,en,[],812006910207676416,Alira2a,Raza 🇵🇰,1,1,0,
913126774451601408,2017-09-27 20:42:42,,@BBC100women love the new concept this year well done! Advice? Find a sponsor not a mentor to drive you through the glass ceiling #teamlead,en,['teamlead'],37671314,jahaines,Julie-Ann Haines,0,0,0,
913122875619647488,2017-09-27 20:27:13,,@BBC100women @MominaMustehsan U deserve it .cute and innocent beautiful queen,en,[],414085641,fazimalix,Malikfaizan amjad,0,0,0,
913122670128107520,2017-09-27 20:26:24,,OMG! Now that @MominaMustehsan is the only #Pakistani woman among @BBCWorld #100women Its well on its way to loose the perpetual credibility  https://t.co/oKmFhKDq7p,en,"['pakistani', '100women']",290633557,QureshiAsadAli,Asad Ali Qureshi,0,0,0,
913122357249806336,2017-09-27 20:25:09,,@BBCBusiness @BBC100women Would love to join #Teamlead as we build a movement in girls' education @GDST. #wheregirlscan,en,"['teamlead', 'wheregirlscan']",47611044,cherylGDST,Cheryl Giovannoni,8,0,1,
913121430375673856,2017-09-27 20:21:28,,Michelle Bachelet @BBC100women  https://t.co/gfgaOQD1pt,de,[],237087646,GuidoRomo,Guido Romo,8,0,7,
913121022362169345,2017-09-27 20:19:51,,@Iana_Vee @Stemettes @BBC100women Thanks Iana x,en,[],278035184,aimafidon,Dr Anne-Marie Imafidon MBE,0,0,0,
913120734003658752,2017-09-27 20:18:42,,"@Sarahlee70 @BBC100women @MominaMustehsan Her name is among female Presidents, athletes, astronauts, social activists, TV stars and what not. I think that is itself an achievement.",en,[],812006910207676416,Alira2a,Raza 🇵🇰,0,0,0,
913118994219065344,2017-09-27 20:11:47,,Proud of @Nityanjali for being chosen by @BBC100women #100Women  https://t.co/dvVxCyA7Rf,en,['100women'],776032085198929920,pramodpinn,"PramodPinnamaneni,MD",7,0,1,
913118799104110592,2017-09-27 20:11:01,,Evening #ShropshireHour have you seen the BBC's 100 Women list - inspirational stuff   https://t.co/Rp3Sn5k2a5 #Teamlead @BBC100women  https://t.co/02H6JTePDI,en,"['shropshirehour', 'teamlead']",112470022,KayHealdHR,Kay Heald,1,0,3,
913118598255841282,2017-09-27 20:10:13,,"RT @BBC100women: Michelle Bachelet, Chile's first female President, is on #100Women list this yr. More here:  https://t.co/yebQPOPt8p",en,['100women'],3244863229,befirstwoman,First Woman,0,0,0,
913117250672046082,2017-09-27 20:04:52,,@earearblog @BBC100women thank you so much - so honoured u thought of me @earearblog,en,[],96501265,Nisha360,Nisha Varghese 🇿🇦 🇪🇭,1,0,0,
913116147960176641,2017-09-27 20:00:29,,@BBC100women I think @Nisha360 should be on your list she is an incredible inspirational fundraiser!,en,[],1359266005,earearblog,'ear 'ear,0,1,0,
913115676629401600,2017-09-27 19:58:36,,@Sarahlee70 @Alira2a @BBC100women @MominaMustehsan wana know ur concept about her,en,[],913102842004742151,Muzamil3048,Muzamil Rana,0,0,0,
913115427139653632,2017-09-27 19:57:37,,@Sarahlee70 @Alira2a @BBC100women @MominaMustehsan meanz she is not a celebrity of pak or non qulified????,en,[],913102842004742151,Muzamil3048,Muzamil Rana,0,1,0,
913114989644402689,2017-09-27 19:55:53,,@BBC100women @MominaMustehsan such a great artist of pak having high qulification......,en,[],913102842004742151,Muzamil3048,Muzamil Rana,0,0,0,
913114828180422663,2017-09-27 19:55:14,,Check out this initiative. Women CAN change the world in one week #100Women #WomenWednesdays  https://t.co/KGTwgaXaWy,en,"['100women', 'womenwednesdays']",1729088851,QuintFinancial,Don Quint & Assoc.,0,0,0,
913114791362822144,2017-09-27 19:55:05,,@BBC100women Coming out with this propaganda list yet no equal pay for women at the bbc.. what a bunch of hypocrites .,en,[],20315967,kenny2791,Kenneth K,1,1,0,
913114442715582464,2017-09-27 19:53:42,,@BBC100women @ReshKhan_ Get on Resh!!!,en,[],19545210,Treacle_A,Law Turley,2,0,1,
913113232478523392,2017-09-27 19:48:54,,@BBC100women @MominaMustehsan Woah!,en,[],145553989,SajwarShah,saj,0,0,0,
913113174508937216,2017-09-27 19:48:40,,@Sarahlee70 @BBC100women @MominaMustehsan Wo ku ?,in,[],812006910207676416,Alira2a,Raza 🇵🇰,0,1,0,
913113087271591936,2017-09-27 19:48:19,,@NawaalAkram @BBC100women @BBCNews @BBCBusiness WTF GURL I'm crying for you!,en,[],3413734573,ShaimaSherif2,Shaima Sherif,0,0,0,
913112571313520640,2017-09-27 19:46:16,,@BBC100women @Mauro_Gonzlez ella es mi presidenta!💪💪😀 Puro orgullo 👏👏,es,[],592255983,Gisekan,gise #YoApruebo,34,0,5,
913111526189486080,2017-09-27 19:42:07,,@Sr_Jaisenberg @BBC100women @tere_marinovic @_pablitomo,und,[],44529901,pabloburgos,Pablo Burgos.,1,1,0,
913110567484841984,2017-09-27 19:38:18,,@Tammy_Parlour @WomenSportTrust @BBC100women Wonderful!,en,[],91114064,alexrotas,Alex Rotas,0,0,0,
913108587018428425,2017-09-27 19:30:26,,"@BBC100women @MominaMustehsan I can keep on naming a few more, u choose to honor a woman who came through backdoor of privilege over 100s of other entirely selfmade women",en,[],145773887,AmnaGoraya,Amna Shafqat,0,0,0,
913108327646875648,2017-09-27 19:29:24,,"@BBC100women @MominaMustehsan You will find women like Ayesha Gulali who stood up to a powerful male Politician, talked publicly about harassment, stood in face of abuse",en,[],145773887,AmnaGoraya,Amna Shafqat,0,1,0,
913107913316716544,2017-09-27 19:27:45,,"@BBC100women @MominaMustehsan And kindly look around, you will find women like @nighatdad , fighting for women’s rights in cyber space",en,[],145773887,AmnaGoraya,Amna Shafqat,0,0,0,
913107681346453504,2017-09-27 19:26:50,"{'type': 'Point', 'coordinates': [-33.4569, -70.6483]}",#100women es ahora una tendencia en #Santiago   https://t.co/97gIqXuf6u  https://t.co/9a6gCEjqAL,es,"['100women', 'santiago']",132096359,TrendsSantiago,Trendsmap Santiago,2,0,2,
913107668700733443,2017-09-27 19:26:47,,@BBC100women @MominaMustehsan @BBC100women Show some respect to the cause that you talk about and take so much pain to educate us poor third world people about,en,[],145773887,AmnaGoraya,Amna Shafqat,0,2,0,
913107393185239040,2017-09-27 19:25:41,,"@BBC100women @MominaMustehsan A person who is a face of privilege, has broken no glass ceiling, fought no battles for rights of women, known for singing unoriginal covers",en,[],145773887,AmnaGoraya,Amna Shafqat,0,1,0,
913107279381241856,2017-09-27 19:25:14,,@BBC100women So our past colonial rajas choose to be ignorant lame asses about women's struggles in Pakistan and nominate @MominaMustehsan,en,[],145773887,AmnaGoraya,Amna Shafqat,0,1,0,
913106412078645248,2017-09-27 19:21:47,,"ICYMI: BBC is going live from Silicon Valley next week for @BBC100women challenge, and OZY will be there! #100Women  https://t.co/V5OncrmIgx",en,['100women'],1396151678,ozy,OZY,1,0,0,
913104967635996672,2017-09-27 19:16:03,,100 Women: Can women change the world in a week? #100Women #Teamlead #Teamgo #Teamread #Teamplay  https://t.co/Araa5ID4Vn,en,"['100women', 'teamlead', 'teamgo', 'teamread', 'teamplay']",723868432974897153,Sarah_E_Corn,Sarah Corn,1,0,0,
913104836782170115,2017-09-27 19:15:32,,@amyjccuddy @BBC @BBC100women Congratulations!!! 👏🏻👏🏻👏🏻BRAVO!!!!,en,[],44846428,MoniGalanBravo,Monica Galan Bravo,1,0,0,
913104566962593794,2017-09-27 19:14:28,,"A great concept: #100Women will be looking at 4 issues: the glass ceiling, female illiteracy, street harassment &amp; sexism in sport #teamlead  https://t.co/9DBfHboTxS",en,"['100women', 'teamlead']",3020078002,transportwm,Women in Transport,4,0,3,
913103941738536960,2017-09-27 19:11:59,,@joseherrerafigu @Sr_Jaisenberg @BBC100women @tere_marinovic Is sarcastic...,en,[],65476311,CoKeGonza,MajorCoke,0,1,0,
913103622191374337,2017-09-27 19:10:42,,@BBC100women @MominaMustehsan best of luck,en,[],911946885715374080,muhamma93707990,muhammad kashif,0,0,0,
913103360902885376,2017-09-27 19:09:40,,"Honored @BBC100women List recognized my team's work at @OnSecondThought. ""Nothing beats a failure but a try.""  https://t.co/nfB2WsJfy7 #GoGod",en,['gogod'],1339483092,MaciPeterson,Maci Peterson Philitas,7,0,0,
913100590154113024,2017-09-27 18:58:39,,#Beauty in #BBC100women list 😍😍👌👌  https://t.co/j7SsGZYu0V,en,"['beauty', 'bbc100women']",2498389872,Arjun_patel29,Arjun patel,3,0,0,
913099887952240644,2017-09-27 18:55:52,,For once I‘m incredibly excited by @BBC choice for #100Women - reminds us of real heroines in a world of celebrities  https://t.co/B3MmSnHgqc,en,['100women'],3513433941,joyngai_,Joy Ngai,4,0,0,
913098957772931073,2017-09-27 18:52:10,,And another! The Millennial Designing the Banks of the Future  https://t.co/kQPydKvNSt via @ozy @BBC100Women,en,[],68742579,_Emma_Dixon,Emma Dixon,1,0,2,
913098922150768641,2017-09-27 18:52:02,,Retweeted BBC World Service (@bbcworldservice):  The #100Women list for 2017 is here 👏🎉 Check out the innovators...  https://t.co/Q33ZAbF2H2,en,['100women'],267085301,Infeducation,Maria Richards,0,0,0,
913098836213559296,2017-09-27 18:51:41,,Meet some of our experts...: The Data Scientist Putting Ethics Into AI  https://t.co/jhwZnD2vML via @ozy @BBC100Women,en,[],68742579,_Emma_Dixon,Emma Dixon,0,0,0,
913098823744000000,2017-09-27 18:51:38,,"@BBCNuala @BBCOS @ozy @BBC100women Am sure the result will be interesting, cant wait",en,[],342695031,millicachimimba,millica chimimba,0,0,0,
913097771774877699,2017-09-27 18:47:27,,The Software Engineer Hacking for Social Justice  https://t.co/OYgHhtSnVI via @ozy @BBC100Women,en,[],68742579,_Emma_Dixon,Emma Dixon,0,0,0,
913097517977370624,2017-09-27 18:46:27,,@BBC100women @MominaMustehsan CONGRATULATIONS AND I HOPE THAT YOU HAVE ONLY BEEN ABLE TO ACHIEVE SUCH A SUCCESS.,en,[],913017165246210049,SAM_78696,SAMIR,0,0,0,
913097504995942400,2017-09-27 18:46:24,,Meet The 9 Indian Women Who Made It To The @BBC #100Women List Of 2017  https://t.co/94MfWS8BTK  https://t.co/cYhsPTIXVR,en,['100women'],3316303262,HerSagacom,herSaga,1,0,1,
913095754444546048,2017-09-27 18:39:27,,@BBC100women congratulations!,en,[],1270856605,congratsbot,Congratulatron,0,0,0,
913095524919672834,2017-09-27 18:38:32,,@BBC100women @MominaMustehsan @cgpkchicago @BBCWorld @themama_macd @PakEmbassyDC @pid_gov @AmbNaghmanaHash @imranmirza61 @javeednusrat,und,[],586738915,Fntirmizi,Faisal Tirmizi,0,0,0,
913094918817685505,2017-09-27 18:36:07,,#Mujeres ❤️ #100Women #Perú #bbcmundo #Orgullosa 👍  https://t.co/SXcnNPg6Mu,und,"['mujeres', '100women', 'perú', 'bbcmundo', 'orgullosa']",368565276,monicaperu1,Mónica Chávez Pérez,0,0,0,
913094149813018624,2017-09-27 18:33:04,,¿Quiénes son las 10 latinoamericanas en la lista de las 100 mujeres de 2017 de la BBC?  https://t.co/g7PhhRxuDo #100Mujeres #100Women  https://t.co/FrNMuL8LGy,es,"['100mujeres', '100women']",10012122,bbcmundo,BBC News Mundo,57,10,61,
913093602250825733,2017-09-27 18:30:53,,The power of tech should power the wheels of justice. #100women  https://t.co/GplB66ET6x,en,['100women'],1396151678,ozy,OZY,8,0,2,
913093120836952065,2017-09-27 18:28:59,,"@BBC100women @MominaMustehsan Sorry BBC. You have lost your repute for putting someone who's proved to be a hypocrite, #showoff. Who's not known for any of the above",en,['showoff'],61136293,aminpiracha,Amin Piracha,9,0,1,
913091646157475841,2017-09-27 18:23:07,,Congratulations to @Backstage_Cap Headliner @MaciPeterson on #BBC100Women ✨✨✨ https://t.co/0ZkHXW91kA,en,['bbc100women'],19478356,imchristiepitts,Christie Pitts 💥,8,0,0,
913088845671014406,2017-09-27 18:11:59,,Our CEO @mjamme is honoured to be named as one of this year’s BBC 100 Women. See the full list here:  https://t.co/hfj7qcaeNY  #100Women,en,['100women'],703236034679676929,i_amthecode,iamtheCODE- Enabling Girls coders,4,0,1,
913088376328220672,2017-09-27 18:10:07,,@BBC100women @MominaMustehsan Congratulations @MominaMustehsan ...,en,[],78511950,mshammas,Shammas Oliyath,0,0,0,
913087901692579840,2017-09-27 18:08:14,,@Sr_Jaisenberg @BBC100women @tere_marinovic Jajajaja...ok,es,[],731470530616938496,Guillegax,𝔾𝕦𝕚𝕝𝕝𝕖𝔾𝕒𝕟𝕘𝕒𝕤🏴😷,2,0,0,
913086985828487174,2017-09-27 18:04:36,,👏👏👏 Many congratulations @stephhoughton2 who has been included on the @BBC100women 2017 list #Teamplay   https://t.co/sv86vN5BQQ,en,['teamplay'],538238147,WomeninFootball,Women in Football,31,0,6,
913085587007135745,2017-09-27 17:59:02,,"A superb list of role models for all young people. And crucially, no mention of Ivanka Trump. Thanks #BBC.  https://t.co/WVHN1jbzSm #100women",en,"['bbc', '100women']",220849335,whynotgoglobal,David Jones,2,0,1,
913084394914684934,2017-09-27 17:54:18,,Congratulations @MominaMustehsan on featuring in this year's #100Women list. Definitely a proud moment for #Pakistan. You go girl !!,en,"['100women', 'pakistan']",1427856612,holatweeps,خان صاحب,0,0,0,
913084312773423104,2017-09-27 17:53:59,,"There are still empty places for changemakers on this prestigious @BBC100women list out today, surely ripe for @GDSTAlumnae and @cherylGDST  https://t.co/7mP0yi7vN7",en,[],908313195944857600,HeadSydHigh,Sydenham High Head,2,0,1,
913082814068920320,2017-09-27 17:48:01,,"BBC #100women focuses on #women who found solutions to Glass Ceiling, illiteracy, Street Harassment &amp; Sexism in Sport. Anybody from #lka?  https://t.co/ujHUs73HFc",en,"['100women', 'women', 'lka']",816016938,sarojpathi,Saroj Pathirana #lka,3,1,3,
913082391832481793,2017-09-27 17:46:21,,What a movement #100women  https://t.co/s1DSRSDQ2q,en,['100women'],1697271854,DrRosieWood,Rose Wood,0,0,0,
913082189964873728,2017-09-27 17:45:32,,@Sr_Jaisenberg @BBC100women @tere_marinovic Hahahaahah!,it,[],134583890,Dannitzita,Marla Singer,3,0,0,
913082002273947649,2017-09-27 17:44:48,,@BBC100women @MominaMustehsan Congratulations proud of you :-*,en,[],816959872503844864,amira_saleem3,Amira Saleem,0,0,0,
913081137215324160,2017-09-27 17:41:21,,OZY is now live on @BBCOS! Tune in here:  https://t.co/sAFvjG0H0n #100Women @BBC100women,en,['100women'],1396151678,ozy,OZY,0,0,0,
913081027295420416,2017-09-27 17:40:55,,@BBCNuala @ozy @BBCOS @BBC100women How many licence fees did that cost?,en,[],15287527,quentindab,Quentin Howard F.I.E.T. 🎤🎧📻📺⚙️🏴󠁧󠁢󠁷󠁬󠁳󠁿,0,0,0,
913080974065393671,2017-09-27 17:40:43,,BBC #OS now 👍🏼 @BBCNuala @BBCOS #BBC100Women 27/09/2017 GMT - @bbcworldservice  https://t.co/bZQ46XwfB1,en,"['os', 'bbc100women']",209608973,caroltpsworld,Fyrestar,0,0,0,
913080590722879489,2017-09-27 17:39:11,,@BBC100women کے مطابق بلاول بھٹو پاکستان کی سب سے باثر خاتون قرار پائی ہیں۔ ہماری جانب سے انہیں دل کی اتہا گہرائیوں سے مبارکباد۔ 👏🏻,ur,[],102480430,thealiazam,Ali Azam,0,0,0,
913080440667258880,2017-09-27 17:38:35,,@MominaMustehsan @fifiharoon Congrats Mam for being selected in #BBC #100women...wish You best of luck👍👏,en,"['bbc', '100women']",877890242417754113,Mirirfa04941645,iamMirirfan,1,0,1,
913080182013153281,2017-09-27 17:37:34,,@Sr_Jaisenberg @BBC100women @tere_marinovic jajajajajajajajajaja! Can't stop laughing! 🤣🤣🤣 #WithRespect,es,['withrespect'],118394245,m_lorca,Mauricio Lorca M. - http://bit.ly/INC_Distrito11,2,0,0,
913079941083881478,2017-09-27 17:36:36,,@BBC100women @MominaMustehsan love you momina💕,en,[],855720991426740225,AqeelNaik,Aqeel naik,0,0,0,
913079831079899136,2017-09-27 17:36:10,,@BBC100women @MominaMustehsan @MominaMustehsan Achievement Unlocked,en,[],2708761627,TheMuhammadTaha,MUHAMMAD TAHAA,1,0,0,
913079679602507776,2017-09-27 17:35:34,,@BBCNuala @BBCOS @BBC100women This is how we do it in Silicon Valley!,en,[],1396151678,ozy,OZY,1,0,0,
913079499159429120,2017-09-27 17:34:51,,@BBC100women @MominaMustehsan ❤❤❤,und,[],2753328175,HasnainGhazali,Hasnain Ghazali,0,0,0,
913079402040307713,2017-09-27 17:34:28,,Now I'm on the treadmill desk @ozy @BBCOS @BBC100women  https://t.co/53PfjqFZHX,en,[],624579080,BBCNuala,Nuala McGovern,17,2,7,
913078952343883776,2017-09-27 17:32:41,,@BBC100women @MominaMustehsan Wow! This is great. Congratulations @MominaMustehsan on making #Pakistan proud!!!,en,['pakistan'],542323101,HasaanShaikh,Hasaan SHAIKH,1,0,0,
913078768868184064,2017-09-27 17:31:57,,@BBC100women @MominaMustehsan WaoOo👏👏👏👏👏,und,[],3052814024,ArzooChowdhary,💫 SidNaaz 💫,0,0,0,
913078661284327424,2017-09-27 17:31:31,,@BBC100women @MominaMustehsan Many many Congratulations and Many Prayers For You in Every Way Of Life.,en,[],2587054232,mqasl1,M.Qamar Abbas,2,0,0,
913078525938294784,2017-09-27 17:30:59,,@BBC100women @MominaMustehsan Hope so Mahira khan will be shortly join list too 😂 #Acha sorry,en,['acha'],731816698236534784,JafarKhann07,Jafar Khan,7,0,0,
913078505000271874,2017-09-27 17:30:54,,@BBC100women @MominaMustehsan Cute,en,[],3000005210,FAIQJAVED12,Faiq Javed,1,0,0,
913077947829035010,2017-09-27 17:28:41,,Ending period poverty &amp;stigma around menstruating = crucial to beating illiteracy AND sexism in sport @BBC100women speak to @bloodygood__?,en,[],102751449,Fagelmouse,Natasha Fagelman,1,0,0,
913077946772082690,2017-09-27 17:28:41,,Awesome idea! Go go @elliecosgrave! #100Women #TeamGO!  https://t.co/ua42SYqPAg,en,"['100women', 'teamgo']",298031144,FunSizeSuze,Dr Suze Kundu,1,0,0,
913076021167083520,2017-09-27 17:21:02,,@amyjccuddy @BBC @BBC100women Väl förtjänt. (That's Swedish btw..),sv,[],707322392,PerALarson,Per,1,0,0,
913075885313576971,2017-09-27 17:20:29,,"Pakistani engineer, mathematician and musician @MominaMustehsan is on this year's #100Women list. Find out more here  https://t.co/GJE6wfc3yo  https://t.co/tZkx4quSDp",en,['100women'],801001852171157504,BBC100women,BBC 100 Women,1657,129,271,
